# time(ps)  pca.eig-1  pca.eig-2  pca.residual  metad.bias(kJ/mol)  Rg(nm)  SASA(nm^2)
33208.000000 -0.000237 0.000060 0.350930 79.381954 3.037080 401.132000
33209.000000 -0.000247 0.000078 0.355719 79.441255 3.034610 403.589000
33210.000000 -0.000238 0.000078 0.356293 80.686662 3.030490 399.427000
33211.000000 -0.000247 0.000055 0.355983 77.509402 3.033830 405.434000
33212.000000 -0.000245 0.000037 0.354718 76.521817 3.032600 403.313000
33213.000000 -0.000239 0.000083 0.356023 80.942577 3.029320 403.110000
33214.000000 -0.000267 0.000128 0.357520 81.157398 3.029800 400.424000
33215.000000 -0.000281 0.000169 0.357180 82.837253 3.029420 404.790000
33216.000000 -0.000275 0.000191 0.356230 85.862681 3.031440 404.553000
33217.000000 -0.000268 0.000186 0.356158 86.408178 3.030370 405.025000
33218.000000 -0.000292 0.000148 0.357006 79.350850 3.032330 404.215000
33219.000000 -0.000284 0.000122 0.358292 78.143723 3.033510 401.016000
33220.000000 -0.000268 0.000117 0.358727 79.891652 3.035140 400.284000
33221.000000 -0.000287 0.000099 0.360647 75.706526 3.037170 405.106000
33222.000000 -0.000269 0.000100 0.363049 78.254110 3.033510 404.058000
33223.000000 -0.000258 0.000079 0.359905 78.075937 3.031490 396.311000
33224.000000 -0.000237 0.000073 0.359185 80.419972 3.029700 401.165000
33225.000000 -0.000231 0.000095 0.362972 83.101990 3.031160 397.324000
33226.000000 -0.000246 0.000102 0.368410 81.680786 3.033870 402.303000
33227.000000 -0.000268 0.000086 0.368005 77.248770 3.035290 401.500000
33228.000000 -0.000262 0.000101 0.362877 79.323308 3.031640 397.565000
33229.000000 -0.000266 0.000112 0.362972 79.806875 3.032410 400.376000
33230.000000 -0.000271 0.000152 0.361240 82.839423 3.030220 400.783000
33231.000000 -0.000284 0.000193 0.363357 84.692650 3.037240 402.342000
33232.000000 -0.000303 0.000194 0.360798 81.711198 3.029060 402.054000
33233.000000 -0.000296 0.000190 0.360904 82.528714 3.031080 401.638000
33234.000000 -0.000290 0.000182 0.359179 82.646150 3.027410 400.239000
33235.000000 -0.000274 0.000178 0.359803 84.767892 3.027820 403.576000
33236.000000 -0.000263 0.000148 0.357589 83.496529 3.028160 400.693000
33237.000000 -0.000286 0.000100 0.356188 75.895549 3.028240 401.165000
33238.000000 -0.000305 0.000069 0.353775 70.987578 3.028300 402.407000
33239.000000 -0.000309 0.000065 0.354935 70.368098 3.026510 399.974000
33240.000000 -0.000289 0.000087 0.353460 74.470154 3.026680 399.081000
33241.000000 -0.000250 0.000129 0.355002 83.676066 3.023230 400.448000
33242.000000 -0.000231 0.000158 0.356423 88.883807 3.022750 400.003000
33243.000000 -0.000227 0.000204 0.358055 93.407113 3.024760 402.196000
33244.000000 -0.000229 0.000214 0.357340 94.013993 3.022610 399.190000
33245.000000 -0.000211 0.000246 0.354979 98.552841 3.025480 399.273000
33246.000000 -0.000203 0.000251 0.355170 99.832656 3.024760 399.047000
33247.000000 -0.000202 0.000269 0.354312 101.093472 3.023080 401.255000
33248.000000 -0.000176 0.000246 0.356947 102.313289 3.023580 398.838000
33249.000000 -0.000173 0.000230 0.353116 101.682212 3.016920 395.370000
33250.000000 -0.000170 0.000218 0.346795 101.183821 3.013620 396.576000
33251.000000 -0.000162 0.000174 0.343928 99.150539 3.015300 399.340000
33252.000000 -0.000175 0.000159 0.344066 96.196956 3.012370 401.113000
33253.000000 -0.000198 0.000168 0.343457 94.035288 3.014560 399.559000
33254.000000 -0.000217 0.000150 0.342965 90.006812 3.014930 399.904000
33255.000000 -0.000205 0.000179 0.344649 94.111142 3.010060 397.528000
33256.000000 -0.000158 0.000206 0.343484 101.826135 3.010560 402.203000
33257.000000 -0.000154 0.000220 0.340934 103.218971 3.007400 400.380000
33258.000000 -0.000140 0.000246 0.339145 106.324275 3.007760 397.030000
33259.000000 -0.000141 0.000263 0.341335 107.075361 3.008530 396.468000
33260.000000 -0.000145 0.000224 0.341856 104.505556 3.008580 401.129000
33261.000000 -0.000144 0.000208 0.343991 103.721581 3.010700 401.376000
33262.000000 -0.000159 0.000185 0.339479 100.272056 3.010220 400.576000
33263.000000 -0.000169 0.000204 0.336974 100.286042 3.009410 397.509000
33264.000000 -0.000151 0.000220 0.334340 103.493153 3.009000 400.130000
33265.000000 -0.000122 0.000237 0.336425 107.995587 3.009490 398.737000
33266.000000 -0.000129 0.000230 0.334364 106.821762 3.008420 395.818000
33267.000000 -0.000143 0.000209 0.338639 103.919467 3.012470 397.450000
33268.000000 -0.000138 0.000139 0.336735 99.948600 3.015180 399.631000
33269.000000 -0.000160 0.000138 0.336681 96.689584 3.017030 400.989000
33270.000000 -0.000184 0.000140 0.334019 93.524180 3.016260 399.978000
33271.000000 -0.000173 0.000170 0.335470 97.305223 3.013970 398.233000
33272.000000 -0.000172 0.000171 0.336835 97.575779 3.013570 400.158000
33273.000000 -0.000159 0.000149 0.337985 97.670641 3.013190 402.654000
33274.000000 -0.000152 0.000145 0.334859 98.262534 3.012820 396.130000
33275.000000 -0.000168 0.000204 0.335748 100.520009 3.012860 395.850000
33276.000000 -0.000170 0.000229 0.335921 101.830070 3.014770 401.383000
33277.000000 -0.000188 0.000211 0.332186 98.542999 3.014740 397.620000
33278.000000 -0.000194 0.000189 0.334658 96.260744 3.016140 398.990000
33279.000000 -0.000184 0.000155 0.337828 94.736879 3.021300 401.333000
33280.000000 -0.000165 0.000124 0.333022 95.002004 3.021150 400.433000
33281.000000 -0.000152 0.000116 0.331371 96.373828 3.020810 399.871000
33282.000000 -0.000132 0.000104 0.333872 98.739679 3.020670 397.496000
33283.000000 -0.000111 0.000124 0.333318 103.276610 3.015360 395.676000
33284.000000 -0.000103 0.000169 0.330875 106.731271 3.016880 396.217000
33285.000000 -0.000099 0.000189 0.334624 108.134528 3.019570 396.528000
33286.000000 -0.000094 0.000160 0.337478 107.448620 3.020490 399.626000
33287.000000 -0.000109 0.000129 0.337388 103.727015 3.019090 395.793000
33288.000000 -0.000116 0.000124 0.337509 102.505746 3.022860 399.532000
33289.000000 -0.000107 0.000116 0.340192 103.491892 3.021490 395.715000
33290.000000 -0.000102 0.000121 0.341718 104.441527 3.019090 393.871000
33291.000000 -0.000105 0.000124 0.345191 104.154687 3.027220 398.188000
33292.000000 -0.000095 0.000131 0.346918 106.025984 3.029750 394.963000
33293.000000 -0.000083 0.000141 0.343363 108.191386 3.028420 397.540000
33294.000000 -0.000093 0.000146 0.344091 107.007651 3.033280 399.438000
33295.000000 -0.000068 0.000136 0.341741 109.928943 3.026880 401.795000
33296.000000 -0.000038 0.000141 0.338298 112.661591 3.022060 396.593000
33297.000000 -0.000042 0.000128 0.337010 112.094689 3.017820 397.455000
33298.000000 -0.000079 0.000126 0.339735 108.083859 3.020500 398.220000
33299.000000 -0.000132 0.000142 0.342753 101.012789 3.027460 405.107000
33300.000000 -0.000130 0.000128 0.342949 100.460166 3.024450 401.407000
33301.000000 -0.000133 0.000117 0.343270 99.323416 3.021760 400.546000
33302.000000 -0.000127 0.000141 0.342529 101.714503 3.018840 398.653000
33303.000000 -0.000094 0.000116 0.338994 105.539801 3.020180 400.955000
33304.000000 -0.000075 0.000090 0.334361 107.401690 3.017580 401.347000
33305.000000 -0.000047 0.000095 0.335835 110.941244 3.017670 399.070000
33306.000000 -0.000056 0.000086 0.333992 109.847845 3.016900 400.375000
33307.000000 -0.000095 0.000081 0.333263 103.942848 3.018270 396.574000
33308.000000 -0.000088 0.000112 0.335510 106.333786 3.023030 400.518000
33309.000000 -0.000070 0.000144 0.336427 109.946414 3.018120 396.186000
33310.000000 -0.000075 0.000185 0.336380 110.796716 3.021190 402.502000
33311.000000 -0.000056 0.000211 0.339220 113.266971 3.023770 402.316000
33312.000000 -0.000070 0.000190 0.335729 111.446069 3.022350 398.255000
33313.000000 -0.000096 0.000200 0.336168 109.084166 3.024710 401.036000
33314.000000 -0.000115 0.000198 0.340367 106.757284 3.022680 399.330000
33315.000000 -0.000137 0.000159 0.346074 101.445614 3.024230 395.667000
33316.000000 -0.000146 0.000161 0.342905 100.342707 3.018390 396.540000
33317.000000 -0.000130 0.000181 0.344425 103.751416 3.021030 397.683000
33318.000000 -0.000113 0.000183 0.347307 106.107930 3.024260 399.168000
33319.000000 -0.000094 0.000160 0.348603 107.510389 3.025820 400.724000
33320.000000 -0.000087 0.000165 0.351712 108.604057 3.026980 400.783000
33321.000000 -0.000082 0.000173 0.347201 109.587644 3.019220 398.441000
33322.000000 -0.000098 0.000181 0.347439 107.889533 3.026570 396.052000
33323.000000 -0.000101 0.000169 0.345407 106.926482 3.028300 397.842000
33324.000000 -0.000111 0.000184 0.349205 106.401061 3.026710 398.573000
33325.000000 -0.000102 0.000216 0.352461 109.147729 3.028790 398.411000
33326.000000 -0.000083 0.000194 0.350806 110.348271 3.025500 399.375000
33327.000000 -0.000071 0.000147 0.352137 109.894465 3.026880 397.428000
33328.000000 -0.000058 0.000104 0.350476 110.093412 3.024030 398.946000
33329.000000 -0.000071 0.000047 0.351283 106.671425 3.026300 399.606000
33330.000000 -0.000097 0.000041 0.353395 102.185484 3.028850 399.716000
33331.000000 -0.000097 0.000065 0.351760 102.953391 3.026210 398.500000
33332.000000 -0.000085 0.000080 0.349897 105.501690 3.026400 398.237000
33333.000000 -0.000076 0.000077 0.350348 106.919470 3.025870 401.989000
33334.000000 -0.000088 0.000057 0.350893 104.346606 3.026930 398.953000
33335.000000 -0.000080 0.000069 0.349767 106.041949 3.029600 397.381000
33336.000000 -0.000089 0.000065 0.350595 104.369103 3.029440 399.265000
33337.000000 -0.000076 0.000067 0.350474 106.626283 3.029730 399.049000
33338.000000 -0.000049 0.000072 0.350352 110.133323 3.030090 399.337000
33339.000000 -0.000058 0.000056 0.348542 108.763650 3.029810 396.828000
33340.000000 -0.000078 0.000036 0.349744 105.370155 3.027010 398.875000
33341.000000 -0.000113 0.000034 0.345228 98.993328 3.026940 396.520000
33342.000000 -0.000133 0.000043 0.343235 95.471925 3.029940 398.362000
33343.000000 -0.000126 0.000067 0.339985 97.868007 3.022400 395.335000
33344.000000 -0.000126 0.000089 0.337384 99.011260 3.026340 398.008000
33345.000000 -0.000136 0.000110 0.338737 98.484231 3.028020 395.751000
33346.000000 -0.000143 0.000136 0.339262 99.121102 3.025650 397.456000
33347.000000 -0.000180 0.000152 0.342994 94.968488 3.027300 399.963000
33348.000000 -0.000204 0.000151 0.344753 91.854258 3.026420 399.489000
33349.000000 -0.000230 0.000152 0.341173 88.496892 3.027970 398.580000
33350.000000 -0.000200 0.000133 0.339732 90.811621 3.028510 399.209000
33351.000000 -0.000149 0.000152 0.336701 99.195786 3.026050 401.793000
33352.000000 -0.000122 0.000179 0.339787 104.672107 3.021660 399.941000
33353.000000 -0.000116 0.000172 0.339895 105.156548 3.029180 398.477000
33354.000000 -0.000108 0.000131 0.341072 103.992649 3.031420 402.197000
33355.000000 -0.000112 0.000089 0.343541 101.291570 3.032950 398.872000
33356.000000 -0.000103 0.000041 0.340893 101.022649 3.025430 396.292000
33357.000000 -0.000096 0.000045 0.341992 102.502957 3.021530 397.464000
33358.000000 -0.000095 0.000061 0.339982 103.266410 3.020280 395.470000
33359.000000 -0.000079 0.000069 0.341134 106.121807 3.028380 398.091000
33360.000000 -0.000057 0.000079 0.340620 109.489269 3.022180 397.689000
33361.000000 -0.000030 0.000108 0.339740 112.364831 3.020150 401.159000
33362.000000 -0.000027 0.000115 0.339757 112.624814 3.015400 399.374000
33363.000000 -0.000035 0.000090 0.342247 111.726302 3.022420 401.343000
33364.000000 -0.000053 0.000108 0.342749 110.748277 3.016480 399.297000
33365.000000 -0.000100 0.000108 0.344343 104.263867 3.022370 398.094000
33366.000000 -0.000112 0.000120 0.349633 102.914293 3.025070 401.598000
33367.000000 -0.000123 0.000128 0.350033 101.516238 3.022690 397.641000
33368.000000 -0.000130 0.000118 0.346739 99.977121 3.022960 398.327000
33369.000000 -0.000134 0.000081 0.345521 97.119446 3.023510 397.772000
33370.000000 -0.000126 0.000054 0.345194 97.214299 3.024740 398.565000
33371.000000 -0.000136 0.000027 0.339800 94.147021 3.026900 398.588000
33372.000000 -0.000126 0.000018 0.340187 95.859509 3.029810 404.239000
33373.000000 -0.000109 0.000030 0.340428 99.487829 3.024950 400.167000
33374.000000 -0.000124 0.000043 0.335858 97.169571 3.025000 395.336000
33375.000000 -0.000116 0.000058 0.334969 99.257641 3.016970 394.990000
33376.000000 -0.000091 0.000077 0.335805 104.372593 3.019980 400.688000
33377.000000 -0.000092 0.000104 0.334355 105.323561 3.019170 399.108000
33378.000000 -0.000068 0.000125 0.336839 109.563050 3.023420 401.914000
33379.000000 -0.000034 0.000139 0.329344 112.794568 3.017070 399.695000
33380.000000 -0.000008 0.000142 0.326205 113.371874 3.010280 400.413000
33381.000000 -0.000025 0.000147 0.326172 113.297605 3.009470 401.232000
33382.000000 -0.000028 0.000151 0.324526 113.259102 3.009530 398.185000
33383.000000 -0.000016 0.000183 0.326927 113.974869 3.012920 403.757000
33384.000000 -0.000013 0.000187 0.324238 114.029189 3.007480 399.999000
33385.000000 -0.000043 0.000139 0.322309 112.312418 3.011660 399.763000
33386.000000 -0.000037 0.000135 0.323943 112.570657 3.009350 400.178000
33387.000000 -0.000025 0.000107 0.323311 112.533026 3.005470 396.035000
33388.000000 -0.000009 0.000055 0.324155 112.234221 3.008530 398.454000
33389.000000 -0.000036 0.000062 0.322890 111.043675 3.005730 397.703000
33390.000000 -0.000033 0.000085 0.327620 111.747545 3.006630 393.427000
33391.000000 -0.000016 0.000093 0.329568 112.573643 3.003580 397.026000
33392.000000 0.000015 0.000074 0.328143 112.507338 3.004440 394.525000
33393.000000 -0.000015 0.000086 0.329059 112.478660 3.006210 395.441000
33394.000000 -0.000047 0.000062 0.328086 110.140826 3.009880 399.450000
33395.000000 -0.000045 0.000038 0.327079 109.761490 3.006330 399.327000
33396.000000 -0.000061 0.000038 0.327625 107.913843 3.010080 398.368000
33397.000000 -0.000067 0.000046 0.328715 107.345516 3.009050 400.681000
33398.000000 -0.000067 0.000047 0.327384 107.324501 3.012520 400.888000
33399.000000 -0.000066 0.000058 0.323752 107.823477 3.013970 398.564000
33400.000000 -0.000048 0.000015 0.319358 108.929489 3.009730 396.594000
33401.000000 -0.000023 0.000024 0.317330 111.280937 3.007160 399.582000
33402.000000 -0.000015 0.000045 0.312190 111.920687 3.005630 402.043000
33403.000000 -0.000030 0.000043 0.310551 111.118040 3.002500 399.848000
